2020-07-07 19:04:31 Accessing path /rooms/booked with application PostmanRuntime/7.26.1
2020-07-07 19:05:46 Accessing path /rooms/booked with application PostmanRuntime/7.26.1
2020-07-07 19:16:51 Accessing path /reserves with application PostmanRuntime/7.26.1
2020-07-08 11:40:21 Accessing path /reserves with application PostmanRuntime/7.26.1
2020-07-08 11:43:33 Accessing path /auth with application PostmanRuntime/7.26.1
2020-07-08 11:44:01 Accessing path /reserves with application PostmanRuntime/7.26.1
2020-07-08 12:00:25 Accessing path /reserves with application PostmanRuntime/7.26.1
2020-07-20 10:32:43 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 10:41:57 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 10:45:10 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 10:46:28 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 10:47:05 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 10:47:25 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 10:47:58 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 10:49:08 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 10:50:20 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 10:50:37 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 10:51:05 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
2020-07-20 10:52:06 Accessing path /rooms with application Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36
